"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1,0.110775741568332,2.9565251011106,-0.0617699306886954,-0.0794393034167575,0.896858708129426,-0.0963873951307126,2.150800044961,-0.0503019046452058,1.4503350330692,1.55944321756505,0.590364300391668,-0.734473211524613,1.7772684510421,0.685687375384124,2.06129669190874,-0.0358816302313296,0.582689490754043,1.17677086692669,1.74524572858326,0.304601289287856,1.55015137413189,2.18766642423361,0.912548292438386,0.345060541171013,2.00282067021522,0.255212325006672,1.07275578602113,0.877112676042388,0.686288761168911,1.48150107513185,0.427580952170122,0.527807500710717,1.73399989431042,0.146871099649134,0.951328176203487,0.182780109863176,3.18267611479827,1.35730048930744,0.157983838090991,1.10654296632348,1.87533209702891,2.64115040929178,-0.471345309286341,1.12734090693259,1.3275577138116,0.222091232120396,-0.307987919602504,0.980246231148859,1.20097082346458,-0.750239636293283,-0.53031589032272,1.79734843762963,2.41284799998793,0.994626023000571,1.63777324643137,1.99485657640284,2.20930019231081,1.6409595912338,-0.378450153568187,1.37857149564643,1.55536033933341,2.00544387751537,-0.0495898801400458,0.080404046065996,0.577378140689297,-0.23929946700669,0.857415102573955,0.0640257660836347,3.01441730751808,-0.535212292684719,1.55583096663144,0.583013206773007,0.983541046655613,1.11286913602123,1.31166836446163,1.61664155464339,0.322157759545233,2.73281712165907,1.92753402735432,0.839238648063122,0.673963848177131,0.338788124234705,-0.166384406457017,0.593981276846395,2.74744079306026,1.60111010851561,0.435376405539307,-0.450825682272799,1.35907235334355,1.06659510506642,0.3083867576668,0.689530539117611,0.866554617929781,1.04256447360841,1.95942056023054,2.33242440983266,1.14351020331423,1.19714040607192,-0.826784151363548,1.58126654112353
1,0.176851765037068,0.975092767169657,1.00168347925768,0.234737818174518,1.43501954909391,1.03733693679931,1.56853461592163,-1.14130000494069,2.32466454442093,0.619393629048783,0.456948270154755,1.94126069058796,-0.240268959427952,-0.860059747023114,1.4361678557851,0.280955267974954,2.07740031148772,1.19585430610484,1.67917304500033,1.2762400393953,0.734084750823942,0.621222427333667,1.16784262647544,2.5348493166012,1.79257616944819,0.232376491646518,0.123691878132586,0.960392445340236,1.60376432729486,0.535082955545271,0.00986989101833546,2.10792203638074,0.575816035393881,-0.692407221495466,1.24307639765274,1.27321425981047,2.02960576018786,1.72872467221781,0.235665691178963,1.40324795136993,1.04643455326417,0.81972658183798,1.84897354554637,0.690331574260959,-0.549004010159372,2.66559437100756,0.180659992491076,1.4100024524768,0.672067418868717,2.34773478844449,-0.105210130109888,-1.42157912763615,-0.182168016662735,2.27774747526795,0.155649976551056,2.33343337005397,0.180686223246444,1.970892444835,2.73311333270857,0.428301318708219,1.25337367627847,-0.425978247672158,-0.887442014877405,2.41468232956738,2.12868119597857,-0.049162197113793,2.81707676384401,1.91242709708527,-0.331910497891206,0.390332473347473,-0.0675985865495403,1.09826908360384,-0.61002339804728,1.41139394618601,0.584722573722166,0.573642050573737,2.08393051411479,1.18156735725789,2.19609496091466,1.6935257411281,2.95531105838324,2.07466466420113,-0.386612796796423,0.130719549409331,-0.547054556321136,-0.966610186187481,0.903120511079367,1.43153418843784,2.532574207629,2.00921102279415,1.62354478650753,2.58702788774893,1.39222399250784,1.12407832435649,0.777189730479759,2.5827611236973,1.12524391948239,1.26546744644265,0.792835956599771,1.70840584318674
1,-0.0901048448238049,2.45153495720472,2.07572707345895,2.07383477113635,-0.273180079560683,0.363507171887219,0.21667574855321,2.06176841465471,-0.199453198827755,2.80111843621964,1.31881535812438,0.415144449792761,2.10149002122827,0.962690854247366,-0.39774049284858,0.67064890155147,2.36726020187644,-0.863865466074881,1.75271958220457,1.15902024001361,0.72198810242903,2.9995783509334,-0.72441689867489,2.29569078579485,1.72947327973953,1.46723217250278,-0.00555613757015117,1.93056114487644,1.87895199296064,1.21565171439466,-0.231458584710406,3.1353739346394,0.392824300247171,0.602272332419284,0.742849892698047,1.41325216072903,0.318958379842352,0.285838273909951,0.779515703907418,1.17729506933845,-0.221891288205554,0.628596181621077,0.704600651640392,1.22545925787417,0.649862815357914,0.881790468842946,-1.06784855769318,1.80976513283718,0.25870577868165,1.9687319624572,0.431326862700942,0.560998236807835,-0.025323631838998,1.825245714476,0.875222450973611,1.88933211523493,-0.0598794492590025,0.902280810271656,3.65720326375051,0.957767427775323,0.252355996719619,2.16993418070258,1.62099421853457,2.75172947387006,1.21877742609688,2.06401717375092,0.500544285790004,-0.247046334750892,0.933249098423171,2.77408139913199,-0.349446061118264,2.07504815453935,2.26670552522185,2.11083880664015,-0.837795525487534,0.88310020635877,0.75400455935567,2.04353273627971,0.744537763513349,2.53290660248559,0.741418229047212,-0.217152045285034,0.0135100161984569,1.04020460293249,1.19395515772254,1.24211169496925,0.0875069811446439,1.60727731013784,1.53145347096388,-0.31563186620924,2.14239023772294,0.177746218230955,-0.0840498903345306,2.87118829261784,2.25445287917991,3.07995288960503,1.05085639429713,1.29181989062509,0.950005156519632,0.0838946374458024
0,0.992935933956253,0.575396811316785,-0.171412094094166,0.953606654695158,0.885844963079592,0.954104518650337,0.57288011472867,1.32122880034134,1.90478870674959,1.53292978536619,2.62795453343948,1.2396526990451,0.881286956477922,0.88657713615223,2.11083400862902,-1.45658476261249,3.04046676969179,-0.0772628160045461,2.40311431687569,2.3342994403235,0.99270645253313,2.28081560692016,0.336896186272752,-0.171788503148039,0.477534392639101,1.23060555076939,1.8841909703723,1.03593954603922,0.917781444492798,-0.108674860081843,1.56975245347139,1.11646082905786,0.871695749726228,1.74423000258604,0.397071142272995,1.45882605459988,-0.882130051871754,1.17531795057291,2.02529755281175,0.348864726772208,1.09439758837234,2.59252812801993,0.644811581053249,1.83898401075849,0.0323491084426979,-0.198789216637368,0.907200916134884,0.592705120492875,0.717481691996014,-0.84037227631511,0.00127035985792057,1.24914263658196,2.64247702038614,1.81317382134074,2.53307333272286,0.918873804717327,3.53176678238483,0.598364433625106,1.45517848792498,-1.05601087402906,0.503658272940873,1.69481775034709,1.29218066146192,0.796215429463899,0.86553956782117,-0.260407713021711,0.103879341353479,0.236336302586476,1.96598139796617,1.48785005540528,0.517965168795771,0.642377770943378,-0.170156182980333,0.338931930699469,1.49524024841033,3.03963886731497,4.12793988322352,0.459714138460666,-1.01388913970895,-0.197718379913985,-1.19606439860081,1.34579861420813,0.972872596422886,1.81237893199505,2.74913824048048,-0.210528724493912,-0.631036301010543,2.7715788433666,1.51830563241824,0.946446531316446,0.348514124100379,2.32375323909706,0.985694447606901,2.53873082513312,3.12987663455462,0.0421823007999361,0.790316497987345,2.84208903973752,2.00379181023469,0.799123293227301
1,-0.162678851132872,-0.38202095230759,-0.0647400067693027,1.30666323393276,-0.203172144434121,0.821945883261803,0.9800764853018,0.345338559975118,1.98538993227389,-0.0885053132439986,1.30893459933929,0.125782280274898,2.59407209476355,0.518068840501959,2.10242269049034,0.339825416736691,1.03873410931705,0.235548123918075,0.760129950938532,-0.455035021364627,1.24706577822508,2.39346357661857,0.766730473979081,2.25528513693374,1.28538907476947,-0.292092861435733,0.857784609000971,1.63728976118257,1.64537247796443,0.828084563875789,1.48066316180982,3.28077360171356,-0.138012528507431,3.33789213196609,-0.327560148335164,1.41039572135612,0.38821860613444,0.16046148646577,0.976690685390538,1.67740419698255,0.428096028634617,0.197235724743029,0.589553137070694,1.55995007031391,1.08344340933846,0.636927189520033,2.52972446241929,2.7941603699144,1.63559444747879,0.562646769630097,1.38821617024587,0.343112432548801,1.361531233205,0.550509690906536,0.804174805065054,0.623710847087408,0.226118320270288,1.8703833279776,2.00845866993836,-0.144942703328425,1.78284937173366,1.6096242366665,-0.867337023663873,-0.565510783178367,1.52067558296453,1.09066383717439,1.53271672050878,0.983039200428709,0.0640323452198563,1.19451815918156,0.934547250734303,1.95782237071612,1.14254516069639,0.501597100451199,1.02157371801937,1.63732357456312,0.0622153068289045,1.38943002179163,2.05741629292086,2.12156673649306,-0.513810211844743,-1.22654034324497,0.302126658824223,0.883928470940372,1.87041763810981,0.321621337171057,1.93901527068277,1.04521022054069,2.033258262313,0.498707803691224,1.45048467408144,1.11025575338669,-0.292311349097854,1.58102853939494,-1.44655156005642,1.35134121434897,0.992365944225788,0.777397600610138,1.41099633790994,-0.839042000956854
0,2.07118813031285,2.256255262546,-0.163132829223711,0.89195251353879,1.09465757767236,1.1828334822556,1.63404092875435,1.25257994183556,1.1759693249448,1.36787894563207,1.35838161075943,-0.143654314827987,1.36395058973622,0.992341616987246,1.5114638016398,1.71173539854473,0.0260351194405919,1.21284569277557,0.568664572067894,0.834149731941168,-0.405887766422515,-0.331460141714639,1.10585991589359,1.53078182719236,-0.083193628247576,2.22042076325161,0.0583471850233359,-1.04554454733154,0.523153108736585,0.791578183604935,1.63999771276066,2.51571206545661,0.0241789115942974,0.102006277396005,1.05321872887591,1.46694706909096,0.104870057595222,0.474012724287402,2.12290850067783,-1.05616380828181,1.72896830945548,2.15525175940512,1.40477142402542,0.229188169905976,1.61494734319835,0.278533837253636,1.60168224701523,3.143464927659,1.3647054798163,1.60318776338953,0.71241982286245,2.20695766677669,1.78673826277243,-1.24348615626937,0.456300719705093,0.304327729616412,0.805671127796041,0.654695522930726,-0.0793116894823511,0.874062220876933,1.39765863468026,-1.5539023724363,1.96364372295686,0.228221631603784,0.01340938045638,2.10118569461515,1.53716337808599,0.503439217676034,1.50962779149643,2.60843888702209,0.369198946904462,3.54268154275295,-0.194917901738381,1.19876450638411,2.22965389198182,-0.16617917834759,1.82694123595684,0.245764465874256,0.678807671842409,1.25389254496498,1.09369612389615,1.791435764043,0.747458388187076,1.44814368470649,-0.192265721262975,0.323967025664147,0.516272709524728,0.816467904659233,2.86752814499887,2.33203107920518,1.03431918944811,-0.942489444521479,4.21480270464112,3.47263091987441,0.598674655233404,0.807754189839223,0.23604381570131,1.62994404857213,2.46742174962241,1.52983041133386
0,1.88313993107621,0.960239216031162,0.20060800891855,1.71059561258585,1.36276719597977,-1.01817315136817,0.495040223519223,2.27172128370878,2.26239542444234,1.63259121808005,1.45269578566296,-0.228577066814849,0.0195441735932771,1.56774478036153,1.3011145216086,0.774351848160902,0.406872843483535,0.0967918698805184,2.72031478115124,2.08545164619581,0.921047036880256,2.62687625508128,1.02586989722569,1.02700751544668,0.100538360078383,-0.633154455940402,-0.0446429986370351,0.573034817342627,-0.194968255432098,0.677454100424561,0.515665531595114,0.434810005654327,1.65211872458294,0.244830719359309,1.6530874057443,0.0255267776851296,0.210141199200793,0.94347526478481,-0.467709413062581,-0.278999102843217,2.47068098461553,2.59989686783012,0.727369850145836,1.04684283597312,1.72652609605366,0.504702577552227,0.946954097520773,1.16931201920417,-0.33508264368948,0.549826871039285,-0.0824589135213627,1.73804493001058,1.12461238519433,1.8278076736617,1.10309140134537,0.277184969971852,2.26890386758321,0.537972831404428,-0.669426177624452,2.84544695753463,-0.266427117683779,1.02698863808257,1.05078914014403,1.60333300845041,-0.253932553015935,-0.076541464386696,1.27760684133743,2.2307915201027,0.578780736827185,-0.131053200930295,-0.523406064515582,0.571482057773981,1.15462896693515,1.23560610607707,-0.363957168054276,-0.422491961192062,1.29415896830222,0.453021892418837,1.35519406469507,-0.0740791734367985,0.505803540587134,-0.207243420722925,2.40415244397078,-0.174242098521693,0.180682806699403,1.3693960116013,1.79042102428831,0.755114307863601,-0.471178941605822,0.107126871479945,-1.43852322477853,1.97678779134451,-0.135080449753606,0.622993146689022,2.04395281333887,1.86474972313921,-0.183380484338145,0.224796367251219,0.12932488369734,1.22172144813101
0,0.263249396939839,-1.84018766472344,0.966713795494455,0.575363511570594,1.20793250007873,0.982264325002857,2.04824413707624,2.10597974373197,-0.277283861803141,2.06669365797184,-0.305215984449075,0.284357992061432,1.1193957966619,2.24983370062948,0.296176846766475,0.749097167545943,1.95019869624708,0.734432813657503,-2.37477458283665,0.549632250691922,0.624444480549791,1.46057682311995,1.40191816124371,1.98962824759099,0.660022530474605,1.56206275032324,-0.298431756376231,0.160223945438367,0.641753177671895,2.49676819456808,1.68844515078537,1.16991788209262,1.66760001816095,1.80404552015246,0.818116357341341,0.256580124339319,0.897851656272155,0.305921595406182,2.14917218512063,0.610945457703205,2.21776413062,-0.0339814263959064,2.54922353974902,1.50547996196671,-0.411192249033272,2.04303475134089,2.97000161454855,2.74912652914458,1.18907643903594,-0.289444850066781,1.07285771314668,0.513136099107621,1.96825767662204,1.22893100967752,2.38213437695146,2.87466475764608,0.285831386557679,1.13016086390533,1.49033122497131,1.08417743420794,2.48628494576435,2.67612778184434,0.23038585000164,1.29629421537638,2.679490151413,1.59241500081878,2.21268724745799,-0.0457120691012844,2.10501382218982,2.42219741880534,-0.36799417558312,0.4755846767325,1.22196939318821,1.30320260536304,1.52978968920063,1.22850425362902,0.881601148136971,2.04637767562562,0.36495246778566,1.4030497624497,2.72740839753812,1.84307516841506,0.742646074866507,0.327546381940335,1.91005866261534,2.25160513173731,-0.906971769914673,0.163691877386396,0.959954266702041,1.62659927151397,2.21658597844187,1.98705828187173,0.821850313704823,1.97630468993754,1.36439165873043,0.671045233846553,-0.031923035147428,0.965110231502726,2.76290973906281,1.92572973042729
0,1.72367167278336,1.22988181177788,1.57302173603491,1.45647931349706,0.653218517011316,-0.564449295001104,1.82549017304219,1.60210145440632,1.53641973186388,0.743216555491356,0.345115228122583,0.258688397689261,-1.19903012455495,3.07124481592373,1.39139074531121,-0.372115613819865,1.0635391659937,1.56202804012037,1.7824286920248,1.10256527043551,1.35844161589473,3.37216993379301,2.48782175472245,3.30461636316317,1.4359654321933,0.570480422154644,1.03647149863375,0.188010385458028,1.06598718691789,-0.209017071369212,0.670248995793322,1.01414487589968,-1.57064103357078,0.687006684691005,1.27119748280804,1.88027998460931,0.42939842931576,-1.60324460115571,0.639867572766159,2.14806668313012,0.946653630408578,-0.112285844172185,-0.38000034447557,0.959034346890042,-0.0821020733991809,1.12623633883056,0.436468145805323,3.5528025295797,1.09574392129124,1.11498173336521,1.77875379740314,-0.184004629648661,0.0700010160478216,0.411682872586231,0.847379331660657,-0.987577809804682,-0.0134638095027415,-0.516708662225013,3.37930315871155,-0.136008332924248,0.348497999610758,0.353719420817601,-0.425511872974998,1.31384511282148,1.12227593597905,1.40971320204525,1.21140647220031,0.425692881421488,1.8208212494062,2.46151725689717,0.768392889595929,0.530559906726688,0.677284083306231,1.09801655055881,0.412940743459391,-0.50193423586785,1.37200518202322,1.52646227698522,0.730455410463269,1.31017327545948,0.699219656933171,1.73245086105504,1.26497565888562,2.51803055428475,1.1265862539168,4.14599604990231,1.1497978593948,1.59208141552645,2.11140196554779,-0.554685690394491,1.01675710165194,1.18052578433181,3.02726164497894,4.13405842970729,1.05884290730484,2.43789451821831,-0.601224088791786,2.40426061256154,0.588902562130028,-0.519690060458451
0,0.642262077978328,0.949472707177168,0.0386587967125263,0.633188037316647,-0.511073661055474,-0.313217620803153,1.27629778264011,1.17874185294228,-0.485105214671909,2.66271291632241,0.658023989652832,1.63024746230715,-0.634497169705004,2.13058360328307,0.25942946084228,3.77935804796334,0.252196257059338,1.46434476657304,1.61214010684693,2.2907780043179,-1.1570920012666,1.28132583961433,2.28495612570035,0.247833569889394,-2.63049097734889,0.432813200468902,0.843526888868584,1.52163748664254,0.907929167178409,0.429604068893382,0.816593796272373,2.14094583786981,2.01560464470397,-0.448025124417264,0.519454510495467,1.58102753363597,1.45092160444512,1.07915375392263,1.61155867005269,2.19033738643895,2.95133971519284,-0.880022437548376,-0.42318380457699,-0.0699252321086477,1.60448225756337,0.929320499277878,1.38821145394089,-1.01608220549661,1.77210634661167,0.919694167913871,0.25583469103584,2.33050046677172,0.611147982817349,1.38925295349379,0.816952674912739,2.55831666362057,1.35008181431265,1.08013982191937,1.42110076593885,0.00280342235989184,0.942040864855561,2.45849858410538,1.82003954945874,2.30318657024499,2.3692201457846,0.153160881731992,-1.25825837835716,2.19197526709032,2.69980057427136,2.01291128026735,1.44179868089161,0.754355069953048,1.3213786363973,1.60850714974562,0.478829589858671,1.80654095320732,0.0564569693760755,1.75338901926593,2.03889232730602,2.43981564731035,-0.934356965727387,2.15336860372214,-0.322385773764704,1.18757061328986,0.539351801305882,1.42216133732119,1.12749227971574,1.36363476882186,2.19913858218894,1.24716076121903,0.549966879849588,2.45727186272786,-0.505041664838824,0.918910407452945,-0.0187063181491616,1.31100270018328,-0.334084512921481,0.0632651944431301,1.42912125876999,1.3412457623587
