"y","X1","X2","X3","X4","X5","X6","X7","X8"
0,0.676196678731796,-1.34585984530052,0.744012732130603,0.965011594125013,0.253799001091817,0.982335177341341,0.874424665238803,1.14292641849374
1,0.202264229102416,0.638080244358959,0.299651263564625,0.674043227623794,0.676607582057558,0.514111945121873,0.0197017362251217,-0.410115536368556
0,-0.51253845329946,0.274928293252889,2.36006897436525,2.26975170674962,1.91038553471841,0.884183988226322,1.3392292058526,-0.0685609696336287
1,0.528880509367224,1.61230785971646,1.61137868102222,1.16381928344987,1.34343160273579,2.27864519769776,-0.613835799079269,1.31808867847298
0,2.24679447234455,3.46168949214078,0.896557016466131,-0.0784991691253447,1.22216278479249,0.647583746740268,0.15268763056858,-1.11524773921692
0,2.06123662982717,2.89367404322588,3.29077610335184,1.58642477022282,1.53886770719997,-0.288250034678698,1.42373875919995,1.29872631314365
1,-1.12504843850495,0.958320477604181,-0.163064141509769,1.84537139184469,0.775361868888413,-0.624190496820453,0.690773194331654,0.0433239700724463
0,1.11720793525642,2.70304181857968,1.3818454235251,1.35595083765885,1.30487654924021,0.0339507784444336,1.30167474581772,-0.302893727975814
1,-0.0991501307863465,1.76755218777069,1.17822426676129,-1.09265871174127,3.05170870795668,0.00256819734484115,2.18786838452272,1.46661655650873
1,-1.19445181568915,1.43675722550434,0.170928448273027,1.9312398944859,1.00685483514513,0.9156897362203,2.05939381438143,-0.216696038547051
0,-0.325899839335895,-0.646297161986123,0.0703337132340515,-0.401717268036323,1.01415981046848,1.24853508919049,-0.914758824680455,0.802942306626981
1,-0.20504321057551,-0.0622327179932578,0.374255139902631,2.17088042062907,0.642963677434588,0.966670558599836,1.07170675620986,0.849675661349908
0,1.13488493743086,0.205626844225982,1.81323743928509,-0.706197096109132,1.2818974834543,1.44968818679489,0.981624297009481,-0.434612225138917
0,1.20640616656203,-0.925319346938775,2.53213459945389,0.442073784487722,0.113999318060268,0.452563904195639,2.43325798042953,0.122591244884043
1,0.10564363611884,0.391948165615777,1.06319166753054,0.843212819181364,2.02388294741683,1.46331558551135,2.72036965486885,-1.03751702278013
0,0.706190929918998,0.613179752858577,0.93622996313203,0.288142543273599,-0.715600741112693,0.988553125505532,0.408738172133592,0.955072268076279
0,1.40895000124723,1.52785911658216,1.44736295774943,0.606373924226926,0.923823277307978,2.00170250881809,1.25309464455044,0.423371619356086
0,1.06631592321727,-0.0481891834290058,2.02433485142072,1.20195942806583,0.474176186743836,-0.0582305229834277,2.3702235579935,0.224297107442312
0,0.833994613230377,1.34656189214,0.907324977903699,-0.119086812647607,0.689646462418714,-0.425235036681474,0.401468529991752,-0.0369703229717977
1,-0.220076431559474,2.33058936013748,2.11822331336744,-0.14926635637055,1.65488260367495,-0.0635576501421247,1.39193213118827,0.717269195000949
0,2.36211617104787,2.56134014413266,0.745233351236376,0.229467313668331,2.2907789146308,1.39292863206566,1.73607417810191,2.58813609103283
1,1.35127601091477,1.2165011698766,1.35336577205284,1.63629199235238,1.14816428649906,0.113210159853197,-1.14938663475432,2.41766245578929
0,0.952136221382629,0.620869976121113,1.70817932700485,0.626786928640432,2.12860531210134,1.39511002441401,-0.0279957339528516,1.04366744464789
0,1.73760320893041,0.324760932351392,-0.17180547285565,2.33731866481654,3.21732134269794,0.650160744031182,2.37043567630518,0.0703431205442697
1,0.706754808980173,-0.0680204911469404,1.8625684441868,0.330219866768474,0.439688746643079,0.894812824043685,0.104915089312695,1.15896257544331
1,0.0366559618265404,1.23982442555743,0.960361149659099,0.484576539384917,1.77830572538152,1.07573127534486,0.445431960064802,2.23811474857314
1,1.35919830957109,2.03093143648588,0.864023057743813,0.776065476231636,1.04584524428573,1.23712308954144,1.23198778321517,0.269944772308395
1,1.72371446465183,0.0389767480747625,0.966242447612864,0.18020556880777,1.86417394039121,2.00977393860402,0.935448821355449,0.994352532094042
0,1.69361921175922,-1.72521951815651,1.66598276921027,0.824407741806283,2.21437590351504,1.64193496682151,0.812116338248312,0.108110286028175
1,1.62286532940514,0.735559147821227,1.17696273647716,1.84631216890083,1.32497337963141,0.792523083152464,1.81264768777879,-0.64239432769743
0,2.9355124627151,1.70487372657121,1.36951979604737,0.662333295258145,0.294294237623207,0.555816281626611,-0.0460485964135535,2.0649500036787
1,-0.26309500970683,1.82427414611524,0.65014375665091,0.466417091438217,-0.252410909657324,2.58735408967971,0.314252325708188,2.43859679590145
1,0.944081280614079,0.743013542776474,0.479288152267597,1.00358146523173,1.20706514975152,2.05874917773482,0.440589018257178,0.923798278893588
0,1.5672609373686,-0.0975560801639392,-0.716375938395934,1.34199573955508,-0.241987198945808,0.81577725475558,0.717853284779134,1.04501838701913
0,1.96242498218808,1.47419125733516,0.811486784192588,0.623873189418778,0.655510422918008,1.58820700713798,0.0134469981815365,0.1805214995559
1,0.89886594445071,1.1011307443851,0.300969169922261,2.44810381418583,0.447836501169212,1.25554665540153,-0.544710902453408,-0.541957219692931
0,1.20601218450693,-0.240351536404543,1.75620444716231,-0.775935817733951,1.50476111225963,0.956872178272884,1.30615317858401,0.562563069459758
0,1.59547707425655,0.6989332595627,0.53629378633421,1.54289195249398,-1.4812194441891,2.57597050174601,-0.503814237384816,2.24840214922708
1,0.468803576983856,1.9662282990247,1.42883305372559,1.81094213512357,0.396744713064998,1.2358364142762,1.11405449429711,0.406873448101212
0,1.83818110574901,1.39566398481122,-1.40805000254124,0.745460714026538,2.41149857368251,1.57656428673642,0.391327916611756,-0.0919766999040903
1,0.0774506084248037,2.30754262326142,0.169328493746822,-0.207149400639934,1.19178628835846,1.55769514182948,2.48981420190441,0.851294748659073
1,0.91286760346366,1.88787620574272,2.47438156734343,0.459133533284167,0.865954621276606,2.32594616052613,0.595951718459494,0.00188119871950854
0,0.318507191161517,1.52044394168716,-0.563131781557683,1.84260350956004,-0.745175908318355,-0.189172617439613,1.25898826731552,2.4507050542896
0,1.26982071091806,-0.676283832413235,1.91941176077975,0.43742464492925,0.388064397847244,1.60966752517333,0.224747467860071,-0.652347447721115
1,1.69359933727313,3.56516877812387,1.24358385844573,0.834193381422874,0.477933155085045,0.349275745097085,1.12731311673936,2.4603971358872
1,-0.7253198107419,0.540662930196858,1.5306209627117,0.80592801843921,0.463003218075262,2.37855377231513,0.625971088631182,0.840991708559908
0,1.30557430126183,2.85662186613747,0.372980832513783,-0.0604052789523974,0.821248039801175,0.870465710569678,1.60863257473616,2.44135636471034
1,0.374601063277792,0.548426479381468,0.930945671794847,2.65245886064069,0.930922460267034,1.46540921285493,2.34962894127364,1.93917983668331
1,0.559944542718594,-0.0432686418600861,2.5394898206939,1.5534299914546,1.37009214508884,1.86411413034154,0.106013488434688,0.393884748207988
1,1.460774203623,0.195138032293623,0.783854824409872,1.90102975145871,1.04746275808039,1.31268041961779,2.68072825959848,0.0576634346550107
1,1.38093575962344,1.60394492764424,1.51104594950907,2.01773778513546,0.631579429108386,0.789175916203542,1.45447121015562,1.47346401198727
0,1.47177239451508,0.648211908200031,0.560855263233725,-0.839854743445948,-0.684111573219462,0.387556119988077,0.640949185291147,2.2372243881124
0,2.44843406876259,1.70093977449689,0.777538891405248,0.741234665152438,0.6017829421362,0.498567660720881,1.67716704347126,1.41200020739197
0,1.27400030232653,-1.16623931892352,0.776962347924962,1.72287055662305,0.0780648741855257,-0.486345741419063,0.738237486413091,0.941718099891418
0,0.795741269489265,2.01182908087267,1.3596710857688,1.53113260264931,2.15625684714386,1.56405443882662,1.34550149528785,1.37705447020844
0,3.61226376513076,-0.730531146433405,-1.36062815874121,1.86367942668192,-0.0241058189392718,1.14128873211943,1.33869416651746,-0.218192952245905
0,0.846800630306577,-0.0320780280914534,2.08457167568709,-0.000217070172874534,0.166336770328659,1.5940943070972,1.41770704014542,1.72594312501805
1,1.8008270953594,3.639072450232,0.458031913492741,-0.339309996724093,2.18089612146208,2.06097931148128,0.405260884665979,1.61109874420106
0,1.70645657215641,0.0245826016840645,-0.195107734345758,0.331604267684627,2.24071637050319,0.257410704296831,-0.0465717301659263,0.867057030458464
1,-0.500694566338374,2.11093473603179,0.643001816656185,0.865656424599315,1.71939924148899,1.7348010228541,3.63519695686059,1.21171182814763
0,-0.30659622231506,0.886177140336142,0.994476381499209,-0.488791490837062,0.954479754333626,0.952221702298376,2.61278145658028,-0.540956573304646
1,0.115258477572523,-0.572437603859774,1.23072266784405,0.666004455914547,1.30998123948139,1.83919647435315,0.338492097316451,3.81718565908097
1,-0.755253102226673,0.918797296278392,0.1430673925985,-0.795137697359553,0.171450893048708,0.679667934478727,1.93198623133269,2.05225919364532
1,-0.0356266066001973,-0.308884100729891,0.918303802178205,0.131401006301486,0.821819074269709,1.85794180946031,0.0344636841713861,0.704917802980302
1,0.0543784124530495,-0.224356772516024,1.62346405048327,1.19057095526608,2.29270243562683,2.210852557028,0.204230955108658,0.65534806725382
1,1.33050211161236,-0.839431511479842,2.08000687527962,-0.0754882179456271,-0.189621024688037,1.98888170728822,1.14325393451804,1.4129831118092
1,0.346692556217514,2.4651181047832,0.506443215787591,0.285185528487867,-0.159339444147208,0.199117532848652,1.39190952608254,0.803794760406555
1,0.0107347749313493,1.68924971784917,1.82534739837705,1.06540930694959,2.29058223146598,1.94545979813269,-0.0552489017929665,-0.144325044762206
1,1.90791325134915,-0.577738798925517,1.98728083734896,1.23254461987678,-0.0481129673838809,1.80703632493005,0.616866103759118,1.40226478995655
0,-0.236256897755964,-0.356118640181537,-0.362070107179604,0.752316192494978,1.01313390041798,-0.532272799028176,1.2221340240395,0.199948860141393
1,0.815209710283574,0.890711158257899,1.42704169502448,-0.697879700913299,1.56125559409061,0.443644898436951,-1.1267484637993,1.11940050111366
1,-0.660135791619513,0.642074287131636,0.0586194225501391,2.07567802934879,1.32010792254919,1.99248837661309,0.224892699180365,0.565713921267541
1,1.08189829333793,1.44273824240617,1.67830387443697,-0.90555500387558,1.90758790842376,0.153513265616973,0.644424946949359,0.0340718583924038
1,-0.249192951902535,-0.817393689633187,1.57847155664774,2.15091201142508,2.19072064466486,0.658979368245526,1.30524328028397,-0.0515624539551249
0,1.70691927380768,-0.51145602254242,3.32277679225465,1.23645686778389,-0.603062262503478,1.68334921249592,1.39482232857476,0.750000209307002
1,-0.651043780967835,2.58179347530366,0.912616612970053,1.01196263771344,1.67005101199685,0.236063550875597,1.19657758636478,0.754375268874879
0,1.74235060167732,-0.742004117372341,0.292304603168066,1.85974118003511,0.888531417991292,0.553548675400903,1.93707561239454,0.241210270232851
1,-0.558352312053483,-0.839404357246676,0.317383233931404,-0.97913269596432,0.489865230598689,0.837073294504857,-0.826580998401176,1.98251473361638
0,1.7421719400606,3.08807837147208,1.25534550426975,0.797871332447532,0.0800141405027442,0.483961084216282,3.72246211222099,1.23867036114249
1,-0.9422556907673,1.18450207862658,0.859356599837869,0.747091374094929,0.0380502010349969,-0.838521886656456,0.172334421753802,1.00297195979155
1,0.0405059664889247,2.15164603489315,1.4228632533959,1.48774120014843,0.9741395178517,1.76362648433215,-0.690143654477223,-1.06497695599389
1,0.251342762128631,2.28044196094394,-2.11995359338417,0.548663835208147,0.869200980775172,1.39784440784653,0.218154509888321,1.25172067234395
1,1.40402765163919,3.68171341487588,0.717810426295386,-1.11943779510274,0.479040817994367,1.80878998411662,1.08345612959724,1.47217701923883
1,1.83199532904216,1.17109971391787,1.86784141960232,1.11142323647474,0.829889827337174,1.30107196674644,0.6029218875629,0.302566403552632
0,-0.124172657254703,0.637605963240838,0.987884738270025,1.67063713516593,0.628413324446997,0.108910790924997,1.34071369507955,3.09111397400939
1,1.70350346193697,2.32803508239711,0.633165678330454,0.364846343765366,1.57357592788213,1.33297838914969,0.693188113519514,-1.40367404893594
1,0.19597238650004,2.53671321356213,0.219912667642617,0.478918463429988,1.5031076228721,2.29950656010082,1.37909428088576,0.962696921517685
0,0.820920891384074,0.381417865416403,1.02393463458066,1.49500740681334,1.73369211678814,1.01916903950489,0.102802586490673,2.04273476742865
0,1.00471121296687,1.18730258912314,0.697431974420629,1.67664711028309,-0.334726585571425,0.350182623304459,-0.278327944471938,0.253251040175624
0,2.23653598830774,-0.5459598631966,0.182571772580838,2.19716054338368,0.907383045205752,-0.980020529300065,0.353353318657548,0.297484890606393
1,1.62555627916551,1.92497844425313,1.42889639081729,2.32751335208474,0.840847943510104,2.34740276145948,-0.161357912087569,-0.079839456753223
0,0.574014708433335,1.93242942785493,1.47631890807548,-0.786562195024924,0.0536323250962384,1.66338125457502,2.81312459410342,0.738590915169602
1,1.361849345606,1.68156114887318,3.23159644134565,1.00808817668295,1.40837681789674,0.544955503877436,1.08878814682542,0.953656234664465
0,1.08461948120108,1.491394379967,0.491564404812748,0.0364924369311662,0.878296913911544,0.324267564838858,0.283798941796698,2.74722240275225
0,2.31475492872702,1.50892691915953,0.850702615528906,0.609633944693104,-0.956083166502627,-0.24552688817918,2.21086959054751,-0.168143885437863
1,1.38622664442042,2.35553550063599,1.05173828254995,2.80969180581269,1.43478446714461,2.2071756923684,2.44537316223943,-0.136587220572322
0,1.19675497876068,1.31995449493956,0.601945331379874,1.11878380326217,1.70732684547434,1.0678499068819,2.31569893123531,1.4364770049666
1,0.0129213951483308,1.29904055930688,1.86275995719692,0.847788303533935,-0.741366241262678,0.560240936934003,3.13198614298854,1.20966382701123
1,1.19471658993016,0.880559119112235,0.646686800073257,-0.125974595571987,0.517090152581536,1.57137887422463,1.45165968095425,2.38836142175371
0,2.48103955479659,1.65726925158543,-0.624420446963182,1.34363513892229,0.705234520522207,0.368163361701765,1.30459202290986,1.86441295608771
0,1.23938212107983,-0.211380133903445,0.726574958379995,-0.375888928297284,1.20895640908618,1.74711661488543,0.7329412188555,0.734067763646362
1,0.586307719257954,2.78410947138755,0.275969573106527,0.416251535602894,0.998112432814399,1.1295951631027,0.579447596581579,1.72911809964907
1,0.400976394348346,1.4105462567982,1.35386618730789,2.03589408465883,0.435785367393587,3.00454546555601,1.84376639914053,0.246128898840921
1,-0.482496481293923,0.302199951362806,2.07063299177744,1.70505278934897,0.884342318885948,-0.128030429609944,0.721145628561429,1.78847420559494
0,1.55780288215541,1.10713825703017,-0.466089398325835,-0.351492352266344,1.53757073656101,0.906760791417939,-0.357233964158471,1.49235027334041
1,0.226092323493071,2.26601758976741,2.17612810650377,1.136347921482,1.69294324498253,2.04343768306255,-2.00697012054975,0.772350355823627
