"y","X1","X2","X3","X4","X5","X6","X7","X8"
0,1.33190996895182,1.17687498747864,0.166909405914129,1.67901904874607,1.78202218353784,0.150740834978844,0.669887680225505,1.00642497532144
1,0.0620248332530869,0.020623643421156,1.94690056636005,0.971877053773227,3.06098064390488,0.555042259603224,0.818403379100224,-0.236984408110023
1,0.233070372714389,1.06334633406428,-0.142639016974045,0.126594872992565,1.99773399692431,-0.689264385540489,0.148950153375436,0.916796016269143
1,0.665854127518963,2.72157338240135,0.834738022958197,0.058120968486998,1.83106809764289,2.81716370609735,1.11042343369494,1.3529498443494
1,0.587392882061273,0.532283258689177,2.17978865638,2.89166400335694,0.404221831181058,2.66011736768169,1.92718102797855,1.42069193481316
0,2.59238754038802,2.45319493224047,1.43663941596205,-0.0570787225178198,1.40957742826955,-0.00893719210850441,0.667131653177383,1.3691128469462
0,0.509995203297461,-1.12266333187586,1.52257976907225,0.802093671268311,1.39241500281183,0.597893193069947,2.94796602148329,-0.512858698022072
1,0.464405994073995,0.697513351475145,1.16217526372299,0.331235601637905,1.0757402827256,1.68481613432549,1.32572757980384,-0.651744843889883
1,0.701029726613972,2.36710519323652,-0.272432728212677,-0.0267012740908947,0.606204773580576,-0.246471156975236,0.691553120878951,1.13068001304701
1,1.3455304972907,1.96381604043552,0.785113779465549,1.5577296764589,3.46753865663082,-0.60602456208331,1.46739774741908,0.938868806998262
0,0.857058159955675,0.147953841542372,0.440109950587544,-0.382428249220267,1.12182002193523,-0.0833160379399169,0.875926722933297,0.709793187140432
1,0.509807237519211,2.40997413739474,3.99436526735415,1.86818956373917,1.56297199849363,1.07191345119267,0.321566142248898,0.670256367071236
0,1.12862255599227,-0.798817356789166,0.948440920816811,-0.102627220261998,0.723999514528222,2.97354271251878,1.01701173909678,2.3675597077516
1,0.216975085888917,2.64981682836806,1.15446716555618,1.38615010833701,0.572954010740671,0.85097122101158,2.06929386374727,2.56781982775875
1,0.404081567059976,2.89695124169079,0.115392504677321,1.91323286906174,0.594460791438346,0.998627061675856,1.23954216929667,0.305883827849563
0,2.43392208567509,1.26115011642,0.931198756198627,0.565392968744353,1.50954133553079,0.54994060255761,-0.141962198391884,0.820532436747669
0,-0.0796450694330277,0.29245969326511,0.757581254686236,-0.3634817423307,-0.14208851272852,1.66149686373191,0.405416871991714,1.48170992303105
1,2.34299923789234,3.90825228386489,1.61505314468055,0.751163379727099,2.33639823878316,0.681229761430912,0.872355992136079,3.83259817935967
1,1.03111328825016,1.18109810379589,0.663381158009838,1.35290094026156,0.49170250673668,0.780429863010084,1.49494294090882,2.44170619330758
0,2.98458770239341,1.40516180933888,0.201215916721462,1.17366747936709,0.265217916738544,0.975529315994741,-0.0836290441812624,-0.754206437519251
0,1.50663607958763,-0.469795822902861,0.0833552141123325,-1.58405257710655,0.0203541200994691,0.178522600022119,1.73459216433747,0.676744305142604
0,0.755017725784075,-0.130085841065426,0.297463507866143,-0.860653867351289,2.1599490958508,-1.18444030117614,0.0333860162395508,1.20755324456885
1,2.03559575367924,-0.151576125421553,0.520947687099474,1.71569567559212,0.977003058869849,1.2008780232085,0.821734498892417,2.32298273646389
0,1.42881636554476,-0.780582291383823,0.532855702330893,0.809588708736822,1.88160119879572,-1.04006009001117,-0.150022164920631,1.45953451746022
